Generation,Average Fitness,Best Fitness So Far,Best with secondary data
1041,-0.35349799278480665,-0.3050016861198897,-0.36716846562425315
1042,-0.35104400907292294,-0.3050016861198897,-0.36716846562425315
1043,-0.3450641293214302,-0.3050016861198897,-0.36716846562425315
1044,-0.35206888943550013,-0.3050016861198897,-0.36716846562425315
1045,-0.3457913556753426,-0.3050016861198897,-0.36716846562425315
1046,-0.34887412862126316,-0.3050016861198897,-0.36716846562425315
1047,-0.34593845076633556,-0.3050016861198897,-0.36716846562425315
1048,-0.34150206307352415,-0.3050016861198897,-0.36716846562425315
1049,-0.3496002912631947,-0.3050016861198897,-0.36716846562425315
1050,-0.3629887464393732,-0.3050016861198897,-0.36716846562425315
1051,-0.35250780049649266,-0.3050016861198897,-0.36716846562425315
1052,-0.3463881285066661,-0.3050016861198897,-0.36716846562425315
1053,-0.3420111921498434,-0.3050016861198897,-0.36716846562425315
1054,-0.3533987050719833,-0.3050016861198897,-0.36716846562425315
1055,-0.3450745097545807,-0.3050016861198897,-0.36716846562425315
1056,-0.34691571645871927,-0.3050016861198897,-0.36716846562425315
1057,-0.3469277357536173,-0.3050016861198897,-0.36716846562425315
1058,-0.34819706640250414,-0.3050016861198897,-0.36716846562425315
1059,-0.3406912829101005,-0.3050016861198897,-0.36716846562425315
1060,-0.3444054037487515,-0.3050016861198897,-0.36716846562425315
1061,-0.34799726716995016,-0.3050016861198897,-0.36716846562425315
1062,-0.3495437967628752,-0.3050016861198897,-0.36716846562425315
1063,-0.34780113839163135,-0.3050016861198897,-0.36716846562425315
1064,-0.3436057290286228,-0.3050016861198897,-0.36716846562425315
1065,-0.336391550504556,-0.3050016861198897,-0.36716846562425315
1066,-0.35121795383718885,-0.3050016861198897,-0.36716846562425315
1067,-0.3451980700405143,-0.3050016861198897,-0.36716846562425315
1068,-0.34563318386926023,-0.3050016861198897,-0.36716846562425315
1069,-0.3478628703164285,-0.3050016861198897,-0.36716846562425315
1070,-0.3471789828325859,-0.3050016861198897,-0.36716846562425315
1071,-0.3415780467141002,-0.3050016861198897,-0.36716846562425315
1072,-0.3362498515120576,-0.3050016861198897,-0.36716846562425315
1073,-0.3367196242793373,-0.3050016861198897,-0.36716846562425315
1074,-0.34890741545367726,-0.3050016861198897,-0.36716846562425315
1075,-0.34994805271424406,-0.3050016861198897,-0.36716846562425315
1076,-0.3434557465249035,-0.3050016861198897,-0.36716846562425315
1077,-0.343921456683598,-0.3050016861198897,-0.36716846562425315
1078,-0.34188773318819343,-0.3050016861198897,-0.36716846562425315
1079,-0.3369310661714695,-0.3050016861198897,-0.36716846562425315
1080,-0.3455417332646956,-0.3050016861198897,-0.36716846562425315
1081,-0.3424852979065661,-0.3050016861198897,-0.36716846562425315
1082,-0.3477056781588799,-0.3050016861198897,-0.36716846562425315
1083,-0.340419717416423,-0.3050016861198897,-0.36716846562425315
1084,-0.35071731239663584,-0.3050016861198897,-0.36716846562425315
1085,-0.3521603400475292,-0.3050016861198897,-0.36716846562425315
1086,-0.3426720241018694,-0.3050016861198897,-0.36716846562425315
1087,-0.35234963402374087,-0.3050016861198897,-0.36716846562425315
1088,-0.3384069369331845,-0.3050016861198897,-0.36716846562425315
1089,-0.335720807777285,-0.3050016861198897,-0.36716846562425315
1090,-0.3389416316857773,-0.3050016861198897,-0.36716846562425315
1091,-0.34257921283914006,-0.3050016861198897,-0.36716846562425315
1092,-0.33645841463482284,-0.3050016861198897,-0.36716846562425315
1093,-0.344740765276774,-0.3050016861198897,-0.36716846562425315
1094,-0.34370166900083027,-0.3050016861198897,-0.36716846562425315
1095,-0.3456691145980431,-0.3050016861198897,-0.36716846562425315
1096,-0.34893903250288444,-0.3050016861198897,-0.36716846562425315
1097,-0.345817299704901,-0.3050016861198897,-0.36716846562425315
1098,-0.3456552572873729,-0.3050016861198897,-0.36716846562425315
1099,-0.35559583850597015,-0.3050016861198897,-0.36716846562425315
1100,-0.34220240101267096,-0.3050016861198897,-0.36716846562425315
1101,-0.3386858846160862,-0.3050016861198897,-0.36716846562425315
1102,-0.34056707655677754,-0.3050016861198897,-0.36716846562425315
1103,-0.3469352680630052,-0.3050016861198897,-0.36716846562425315
1104,-0.3369406030708507,-0.3050016861198897,-0.36716846562425315
1105,-0.3414538340656108,-0.3050016861198897,-0.36716846562425315
1106,-0.3529012253181642,-0.3050016861198897,-0.36716846562425315
1107,-0.3412898037358152,-0.3050016861198897,-0.36716846562425315
1108,-0.3393501089906534,-0.3050016861198897,-0.36716846562425315
1109,-0.340764538218315,-0.3050016861198897,-0.36716846562425315
1110,-0.33778216886240486,-0.3050016861198897,-0.36716846562425315
1111,-0.3367902793204626,-0.3050016861198897,-0.36716846562425315
1112,-0.3409756701969108,-0.3050016861198897,-0.36716846562425315
1113,-0.3332412961165845,-0.3050016861198897,-0.36716846562425315
1114,-0.3344088894228824,-0.3050016861198897,-0.36716846562425315
1115,-0.33621398608062925,-0.3050016861198897,-0.36716846562425315
1116,-0.3438287336527188,-0.3050016861198897,-0.36716846562425315
1117,-0.33679366381367387,-0.3050016861198897,-0.36716846562425315
1118,-0.34069085517291375,-0.3050016861198897,-0.36716846562425315
1119,-0.3410959259148742,-0.3050016861198897,-0.36716846562425315
1120,-0.3348623393098154,-0.3050016861198897,-0.36716846562425315
1121,-0.3349379105475122,-0.3050016861198897,-0.36716846562425315
1122,-0.34346956718690796,-0.3050016861198897,-0.36716846562425315
1123,-0.3390622618951549,-0.3050016861198897,-0.36716846562425315
1124,-0.33850438089545665,-0.3050016861198897,-0.36716846562425315
1125,-0.3388018955061869,-0.3050016861198897,-0.36716846562425315
1126,-0.3386554163987492,-0.3050016861198897,-0.36716846562425315
1127,-0.3447289505864606,-0.3050016861198897,-0.36716846562425315
1128,-0.355939650054135,-0.3050016861198897,-0.36716846562425315
1129,-0.3458289538345552,-0.3050016861198897,-0.36716846562425315
1130,-0.3506212302138666,-0.3049968980179021,-0.367164328380974
1131,-0.354141544368129,-0.3049968980179021,-0.367164328380974
1132,-0.3570644233342808,-0.3049968980179021,-0.367164328380974
1133,-0.34738881890655793,-0.3049968980179021,-0.367164328380974
1134,-0.33679353145277635,-0.3049968980179021,-0.367164328380974
1135,-0.33861215655224897,-0.3049968980179021,-0.367164328380974
1136,-0.34148363353631717,-0.3049968980179021,-0.367164328380974
1137,-0.34802465791609044,-0.3049968980179021,-0.367164328380974
1138,-0.34522934067285843,-0.3049968980179021,-0.367164328380974
1139,-0.33778054501362176,-0.3049968980179021,-0.367164328380974
1140,-0.3365896678863102,-0.3049968980179021,-0.367164328380974
1141,-0.34459370069687656,-0.3049968980179021,-0.367164328380974
1142,-0.3361041916463663,-0.3049968980179021,-0.367164328380974
1143,-0.3401582942468852,-0.3049968980179021,-0.367164328380974
1144,-0.33867752746251406,-0.3049968980179021,-0.367164328380974
1145,-0.33798334282301445,-0.3049968980179021,-0.367164328380974
1146,-0.3433719122549123,-0.3049968980179021,-0.367164328380974
1147,-0.35086143800563624,-0.3049968980179021,-0.367164328380974
1148,-0.34605080530620497,-0.3049968980179021,-0.367164328380974
1149,-0.3377420722836996,-0.3049968980179021,-0.367164328380974
1150,-0.33499993057389427,-0.3048860135007741,-0.3672700351858827
1151,-0.340594807530987,-0.3048860135007741,-0.3672700351858827
1152,-0.3504282937941493,-0.3048860135007741,-0.3672700351858827
1153,-0.3512204730264357,-0.3048860135007741,-0.3672700351858827
1154,-0.3420930852787798,-0.3048860135007741,-0.3672700351858827
1155,-0.3398447133380256,-0.3048860135007741,-0.3672700351858827
1156,-0.3399070829504299,-0.3048860135007741,-0.3672700351858827
1157,-0.3493085511943797,-0.3048860135007741,-0.3672700351858827
1158,-0.3463109631042869,-0.3048860135007741,-0.3672700351858827
1159,-0.34892407846669166,-0.3048860135007741,-0.3672700351858827
1160,-0.3466821064067972,-0.3048860135007741,-0.3672700351858827
1161,-0.3493032069254559,-0.3048860135007741,-0.3672700351858827
1162,-0.34297581717072545,-0.3048860135007741,-0.3672700351858827
1163,-0.34383461821841854,-0.3048860135007741,-0.3672700351858827
1164,-0.34427083891339644,-0.3048860135007741,-0.3672700351858827
1165,-0.35257645477696054,-0.3048860135007741,-0.3672700351858827
1166,-0.34720285984444854,-0.3048860135007741,-0.3672700351858827
1167,-0.34598405733955806,-0.3048860135007741,-0.3672700351858827
1168,-0.34531759864137135,-0.3048860135007741,-0.3672700351858827
1169,-0.3424758306958533,-0.3048860135007741,-0.3672700351858827
1170,-0.33384284301587674,-0.3048860135007741,-0.3672700351858827
1171,-0.3383070531253924,-0.3048860135007741,-0.3672700351858827
1172,-0.34053320769723866,-0.3048860135007741,-0.3672700351858827
1173,-0.3342209310269032,-0.3048860135007741,-0.3672700351858827
1174,-0.33642069364018146,-0.3048860135007741,-0.3672700351858827
1175,-0.33201841795277326,-0.3048860135007741,-0.3672700351858827
1176,-0.33759187626149895,-0.3048860135007741,-0.3672700351858827
1177,-0.33966742831359953,-0.3048860135007741,-0.3672700351858827
1178,-0.3480127260988883,-0.3048860135007741,-0.3672700351858827
1179,-0.3391501376067976,-0.3048860135007741,-0.3672700351858827
1180,-0.3336353775033136,-0.3048860135007741,-0.3672700351858827
1181,-0.3334291923543076,-0.3048860135007741,-0.3672700351858827
1182,-0.3377012306945089,-0.3048860135007741,-0.3672700351858827
1183,-0.3330557072020014,-0.3048860135007741,-0.3672700351858827
1184,-0.34004136409608926,-0.3048860135007741,-0.3672700351858827
1185,-0.33937237710863016,-0.3048860135007741,-0.3672700351858827
1186,-0.3402618386535447,-0.3048860135007741,-0.3672700351858827
1187,-0.3335105615870942,-0.3048860135007741,-0.3672700351858827
1188,-0.3342605912208087,-0.3048860135007741,-0.3672700351858827
1189,-0.33552892557675906,-0.3048860135007741,-0.3672700351858827
1190,-0.34821291094022905,-0.3048860135007741,-0.3672700351858827
1191,-0.33707649664615097,-0.3048860135007741,-0.3672700351858827
1192,-0.34046697690994165,-0.3048860135007741,-0.3672700351858827
1193,-0.3421387878923154,-0.3048860135007741,-0.3672700351858827
1194,-0.3393659827862501,-0.3048860135007741,-0.3672700351858827
1195,-0.3350189696312464,-0.3048860135007741,-0.3672700351858827
1196,-0.34081410318226607,-0.3048860135007741,-0.3672700351858827
1197,-0.34592281627840754,-0.3048860135007741,-0.3672700351858827
1198,-0.34327823746709013,-0.3048860135007741,-0.3672700351858827
1199,-0.3414923429593116,-0.3048860135007741,-0.3672700351858827
1200,-0.34710200116113205,-0.3048860135007741,-0.3672700351858827
1201,-0.336717677871214,-0.3048860135007741,-0.3672700351858827
1202,-0.3449082031122021,-0.3048860135007741,-0.3672700351858827
1203,-0.3393817191602166,-0.3048860135007741,-0.3672700351858827
1204,-0.3449753926576472,-0.3048860135007741,-0.3672700351858827
1205,-0.3492998247758586,-0.3048860135007741,-0.3672700351858827
1206,-0.34797035858614045,-0.3048860135007741,-0.3672700351858827
1207,-0.33967039705725083,-0.3048860135007741,-0.3672700351858827
1208,-0.3447736321408509,-0.3048860135007741,-0.3672700351858827
1209,-0.3413446589532866,-0.3048860135007741,-0.3672700351858827
1210,-0.3529310719699199,-0.3048860135007741,-0.3672700351858827
1211,-0.3486129662079549,-0.3048860135007741,-0.3672700351858827
1212,-0.35783046156360354,-0.3048860135007741,-0.3672700351858827
1213,-0.34511891051017246,-0.3048860135007741,-0.3672700351858827
1214,-0.3603486398006362,-0.3048860135007741,-0.3672700351858827
1215,-0.3549714434231773,-0.3048860135007741,-0.3672700351858827
1216,-0.35215237342564754,-0.3048860135007741,-0.3672700351858827
1217,-0.3473150612651896,-0.3048860135007741,-0.3672700351858827
1218,-0.3456169725775004,-0.3048860135007741,-0.3672700351858827
1219,-0.3473603897917446,-0.3048860135007741,-0.3672700351858827
1220,-0.3439547218904877,-0.3048860135007741,-0.3672700351858827
1221,-0.3533860823733343,-0.3048860135007741,-0.3672700351858827
1222,-0.3500712289632945,-0.3048860135007741,-0.3672700351858827
1223,-0.34732437234617825,-0.3048860135007741,-0.3672700351858827
1224,-0.3548109656374904,-0.3048860135007741,-0.3672700351858827
1225,-0.3623765640049596,-0.3048860135007741,-0.3672700351858827
1226,-0.3554907974372467,-0.3048860135007741,-0.3672700351858827
1227,-0.36104890181419996,-0.3048860135007741,-0.3672700351858827
1228,-0.34641375095607907,-0.3048860135007741,-0.3672700351858827
1229,-0.34464403723412024,-0.3048860135007741,-0.3672700351858827
1230,-0.34987412681944574,-0.3048860135007741,-0.3672700351858827
1231,-0.3553994092138653,-0.3048860135007741,-0.3672700351858827
1232,-0.3438262910246895,-0.3048860135007741,-0.3672700351858827
1233,-0.3371052400812362,-0.3048860135007741,-0.3672700351858827
1234,-0.34976049147662996,-0.3048860135007741,-0.3672700351858827
1235,-0.3508620015101276,-0.3048860135007741,-0.3672700351858827
1236,-0.3467758805146005,-0.3048860135007741,-0.3672700351858827
1237,-0.3533651057513134,-0.3048831462413211,-0.3672665667342236
1238,-0.3436584003686861,-0.3048831462413211,-0.3672665667342236
1239,-0.34237259291521427,-0.30488291653174854,-0.3672684306050284
1240,-0.3371713035371545,-0.30488291653174854,-0.3672684306050284
1241,-0.34646969491175567,-0.30488291653174854,-0.3672684306050284
1242,-0.36218162930690817,-0.30488291653174854,-0.3672684306050284
1243,-0.35202753167073103,-0.30488291653174854,-0.3672684306050284
1244,-0.34305189416353526,-0.30488291653174854,-0.3672684306050284
1245,-0.33357454849002566,-0.30488291653174854,-0.3672684306050284
1246,-0.3418342841368371,-0.30487633675458425,-0.3672564433958517
1247,-0.3449727928444525,-0.30487633675458425,-0.3672564433958517
1248,-0.34136871468318813,-0.30487633675458425,-0.3672564433958517
1249,-0.3491873756502315,-0.30487633675458425,-0.3672564433958517
1250,-0.3425397781928823,-0.30487633675458425,-0.3672564433958517
1251,-0.35126670804137256,-0.30487633675458425,-0.3672564433958517
1252,-0.35063413877278554,-0.30487633675458425,-0.3672564433958517
1253,-0.3343708163585798,-0.30487633675458425,-0.3672564433958517
1254,-0.3484740544376966,-0.30487633675458425,-0.3672564433958517
1255,-0.34952371401886345,-0.30487633675458425,-0.3672564433958517
1256,-0.34336954978569656,-0.30487633675458425,-0.3672564433958517
1257,-0.3530286177597729,-0.30487633675458425,-0.3672564433958517
1258,-0.35461095668342657,-0.30487633675458425,-0.3672564433958517
1259,-0.341656828284804,-0.30487633675458425,-0.3672564433958517
1260,-0.34494738812452874,-0.30487633675458425,-0.3672564433958517
1261,-0.33472690381286485,-0.30487633675458425,-0.3672564433958517
1262,-0.3399673825233364,-0.30487633675458425,-0.3672564433958517
1263,-0.3408580085551593,-0.30487633675458425,-0.3672564433958517
1264,-0.3399416610345597,-0.30487633675458425,-0.3672564433958517
1265,-0.3424150809134794,-0.30487633675458425,-0.3672564433958517
1266,-0.34488531342513346,-0.30487633675458425,-0.3672564433958517
1267,-0.34858915903970816,-0.30487633675458425,-0.3672564433958517
1268,-0.34718844209676164,-0.30487633675458425,-0.3672564433958517
1269,-0.3463502817156159,-0.30487633675458425,-0.3672564433958517
1270,-0.3487746019028293,-0.30487633675458425,-0.3672564433958517
1271,-0.34960505886569926,-0.30487633675458425,-0.3672564433958517
1272,-0.3397900342574255,-0.30487633675458425,-0.3672564433958517
1273,-0.35053226506218094,-0.30487633675458425,-0.3672564433958517
1274,-0.3408287333188945,-0.30487633675458425,-0.3672564433958517
1275,-0.3472341215105502,-0.30487633675458425,-0.3672564433958517
1276,-0.3453205782146763,-0.30487633675458425,-0.3672564433958517
1277,-0.3405999821563804,-0.30487633675458425,-0.3672564433958517
1278,-0.3501109085799279,-0.30487633675458425,-0.3672564433958517
1279,-0.34303863222512754,-0.30487633675458425,-0.3672564433958517
1280,-0.34779726462929483,-0.30487633675458425,-0.3672564433958517
1281,-0.3543032143729365,-0.30487633675458425,-0.3672564433958517
1282,-0.34537366401291003,-0.30487633675458425,-0.3672564433958517
1283,-0.3403700204995549,-0.30487633675458425,-0.3672564433958517
1284,-0.3483497958649395,-0.30487633675458425,-0.3672564433958517
1285,-0.34890364969582294,-0.30487633675458425,-0.3672564433958517
1286,-0.34367731445116717,-0.30487633675458425,-0.3672564433958517
1287,-0.3417809644110406,-0.30487633675458425,-0.3672564433958517
1288,-0.34213627610224373,-0.30487633675458425,-0.3672564433958517
1289,-0.3479259244232285,-0.30487633675458425,-0.3672564433958517
1290,-0.3426220581224178,-0.30487633675458425,-0.3672564433958517
1291,-0.3514984126069804,-0.30487633675458425,-0.3672564433958517
1292,-0.34135901909515204,-0.30487633675458425,-0.3672564433958517
1293,-0.34010462756393034,-0.30487633675458425,-0.3672564433958517
1294,-0.35031870606354415,-0.30487633675458425,-0.3672564433958517
1295,-0.34221109404341055,-0.30487633675458425,-0.3672564433958517
1296,-0.3461833798963367,-0.3048760999409178,-0.3672557006530945
1297,-0.34426766193827246,-0.3048760999409178,-0.3672557006530945
1298,-0.3393822236217195,-0.3048760999409178,-0.3672557006530945
1299,-0.342773389073767,-0.3048760999409178,-0.3672557006530945
1300,-0.34836722957620625,-0.3048760999409178,-0.3672557006530945
1301,-0.35156254421703276,-0.3048760999409178,-0.3672557006530945
1302,-0.3462343060226862,-0.3048760999409178,-0.3672557006530945
1303,-0.3462824229104717,-0.3048760999409178,-0.3672557006530945
1304,-0.3398704456851634,-0.3048760999409178,-0.3672557006530945
1305,-0.3371781525339332,-0.3048760999409178,-0.3672557006530945
1306,-0.34462743304818083,-0.3048760999409178,-0.3672557006530945
1307,-0.35254738851580375,-0.3048760999409178,-0.3672557006530945
1308,-0.34045144667693933,-0.3048760999409178,-0.3672557006530945
1309,-0.340222607405836,-0.3048760999409178,-0.3672557006530945
1310,-0.348185139591016,-0.3048760999409178,-0.3672557006530945
1311,-0.3481182887487841,-0.3048760999409178,-0.3672557006530945
1312,-0.33643223166250086,-0.3048760999409178,-0.3672557006530945
1313,-0.3447996426220846,-0.3048760999409178,-0.3672557006530945
1314,-0.3497908724075547,-0.3048760999409178,-0.3672557006530945
1315,-0.34346040789103727,-0.3048760999409178,-0.3672557006530945
1316,-0.3474703570813105,-0.3048760999409178,-0.3672557006530945
1317,-0.3431253785441932,-0.3048760999409178,-0.3672557006530945
1318,-0.3435926471290221,-0.3048760999409178,-0.3672557006530945
1319,-0.34069204572731737,-0.3048760999409178,-0.3672557006530945
1320,-0.33394795560366547,-0.3048760999409178,-0.3672557006530945
1321,-0.3380692908262203,-0.3048760999409178,-0.3672557006530945
1322,-0.3363958715058205,-0.3048760999409178,-0.3672557006530945
1323,-0.34154089130277354,-0.3048760999409178,-0.3672557006530945
1324,-0.33636426044658235,-0.3048760999409178,-0.3672557006530945
1325,-0.3374295015247699,-0.3048760999409178,-0.3672557006530945
1326,-0.34374682335234136,-0.3048729544599585,-0.36725487067354057
1327,-0.3527004787328224,-0.3048729544599585,-0.36725487067354057
1328,-0.34170526034021215,-0.3048729544599585,-0.36725487067354057
1329,-0.3468270998093929,-0.3048729544599585,-0.36725487067354057
1330,-0.3426124617421599,-0.3048729544599585,-0.36725487067354057
1331,-0.34889116488914723,-0.3048729544599585,-0.36725487067354057
1332,-0.3360102568413136,-0.3048729544599585,-0.36725487067354057
1333,-0.334664535737797,-0.3048729544599585,-0.36725487067354057
1334,-0.3489393149016007,-0.3048422000494694,-0.3672961413260534
1335,-0.34164185322035434,-0.3048422000494694,-0.3672961413260534
1336,-0.3395181847320233,-0.3048422000494694,-0.3672961413260534
1337,-0.3284749403873585,-0.3048422000494694,-0.3672961413260534
1338,-0.3362233805836293,-0.3048422000494694,-0.3672961413260534
1339,-0.33112786103101116,-0.3048422000494694,-0.3672961413260534
1340,-0.3422975348817442,-0.3048422000494694,-0.3672961413260534
1341,-0.3387297453839828,-0.3048422000494694,-0.3672961413260534
1342,-0.3361789690451981,-0.3048422000494694,-0.3672961413260534
1343,-0.3366664112637052,-0.3048422000494694,-0.3672961413260534
1344,-0.34134333882809303,-0.3048422000494694,-0.3672961413260534
1345,-0.3481856045174299,-0.3048422000494694,-0.3672961413260534
1346,-0.34012708291056426,-0.3048422000494694,-0.3672961413260534
1347,-0.3392379171449872,-0.3048422000494694,-0.3672961413260534
1348,-0.3386646156791784,-0.3048422000494694,-0.3672961413260534
1349,-0.33880469735410074,-0.3048422000494694,-0.3672961413260534
1350,-0.336464966221344,-0.3048422000494694,-0.3672961413260534
1351,-0.34359907699737624,-0.3048422000494694,-0.3672961413260534
1352,-0.3422080646891519,-0.3048422000494694,-0.3672961413260534
1353,-0.35469632301535226,-0.3048422000494694,-0.3672961413260534
1354,-0.35411962999496277,-0.3048422000494694,-0.3672961413260534
1355,-0.35156109113889306,-0.3048422000494694,-0.3672961413260534
1356,-0.35629545657177325,-0.30476146430197787,-0.36766917418903455
1357,-0.3486555210187655,-0.30476146430197787,-0.36766917418903455
1358,-0.3505206712767442,-0.30476146430197787,-0.36766917418903455
1359,-0.35756792383051494,-0.30476146430197787,-0.36766917418903455
1360,-0.346016031054711,-0.30476146430197787,-0.36766917418903455
1361,-0.3525590838587634,-0.30476146430197787,-0.36766917418903455
1362,-0.3528523006152777,-0.30476146430197787,-0.36766917418903455
1363,-0.3430586690373803,-0.30476146430197787,-0.36766917418903455
1364,-0.35397079339497606,-0.30476146430197787,-0.36766917418903455
1365,-0.3583728456205853,-0.30476146430197787,-0.36766917418903455
1366,-0.3465678302867214,-0.30476146430197787,-0.36766917418903455
1367,-0.3552721668716534,-0.30476146430197787,-0.36766917418903455
1368,-0.35845332478232494,-0.30476146430197787,-0.36766917418903455
1369,-0.34866987158012736,-0.30476146430197787,-0.36766917418903455
1370,-0.35178117720805985,-0.30476146430197787,-0.36766917418903455
1371,-0.33859778161365944,-0.30476146430197787,-0.36766917418903455
1372,-0.35388860521799786,-0.30476146430197787,-0.36766917418903455
1373,-0.35420118427173913,-0.30476146430197787,-0.36766917418903455
1374,-0.3536957932418673,-0.30476146430197787,-0.36766917418903455
1375,-0.35572522014570707,-0.30476146430197787,-0.36766917418903455
1376,-0.3501909470074818,-0.30476146430197787,-0.36766917418903455
1377,-0.346109532853151,-0.30476146430197787,-0.36766917418903455
1378,-0.33996167193541593,-0.30476146430197787,-0.36766917418903455
1379,-0.33954069214815846,-0.30476146430197787,-0.36766917418903455
1380,-0.346043307619141,-0.30476146430197787,-0.36766917418903455
1381,-0.3549229941452823,-0.30476146430197787,-0.36766917418903455
1382,-0.3491848085004407,-0.30476146430197787,-0.36766917418903455
1383,-0.3603592402075625,-0.30476146430197787,-0.36766917418903455
1384,-0.3541914988111248,-0.30476146430197787,-0.36766917418903455
1385,-0.357004679785815,-0.30476146430197787,-0.36766917418903455
1386,-0.35415255337387835,-0.30476146430197787,-0.36766917418903455
1387,-0.3430117063620232,-0.30476146430197787,-0.36766917418903455
1388,-0.34603662259779944,-0.30476146430197787,-0.36766917418903455
1389,-0.3448872102922578,-0.30476146430197787,-0.36766917418903455
1390,-0.34375446452938974,-0.30476146430197787,-0.36766917418903455
1391,-0.3367581919692477,-0.30476146430197787,-0.36766917418903455
1392,-0.3436172781276767,-0.30476146430197787,-0.36766917418903455
1393,-0.3579769243512258,-0.30476146430197787,-0.36766917418903455
1394,-0.35097438544441156,-0.30476146430197787,-0.36766917418903455
1395,-0.3560526698370036,-0.30476146430197787,-0.36766917418903455
1396,-0.35348412929154416,-0.30476146430197787,-0.36766917418903455
1397,-0.3469532799219456,-0.30476146430197787,-0.36766917418903455
1398,-0.34795652519534015,-0.30476146430197787,-0.36766917418903455
1399,-0.35604755239938135,-0.30476146430197787,-0.36766917418903455
1400,-0.34680066397485826,-0.30476146430197787,-0.36766917418903455
1401,-0.3454253583326271,-0.30476146430197787,-0.36766917418903455
1402,-0.3495964558429989,-0.30476146430197787,-0.36766917418903455
1403,-0.3455184197499816,-0.30476146430197787,-0.36766917418903455
1404,-0.34648370483553736,-0.30476146430197787,-0.36766917418903455
1405,-0.3526376816305231,-0.30433977227671766,-0.3678097381974546
1406,-0.349035934248366,-0.30433977227671766,-0.3678097381974546
1407,-0.3507783570540395,-0.30433977227671766,-0.3678097381974546
1408,-0.3544356055812329,-0.30433977227671766,-0.3678097381974546
1409,-0.35145283202739214,-0.30433977227671766,-0.3678097381974546
1410,-0.3505891821836842,-0.30433977227671766,-0.3678097381974546
1411,-0.34809416294758244,-0.30433977227671766,-0.3678097381974546
1412,-0.3512141157143664,-0.30433977227671766,-0.3678097381974546
1413,-0.35221339857237255,-0.30433977227671766,-0.3678097381974546
1414,-0.3513149163103894,-0.30433977227671766,-0.3678097381974546
1415,-0.3441159416895092,-0.30433977227671766,-0.3678097381974546
1416,-0.3533930771546576,-0.30433977227671766,-0.3678097381974546
1417,-0.34367675950632415,-0.30433977227671766,-0.3678097381974546
1418,-0.3401224247403899,-0.30433977227671766,-0.3678097381974546
1419,-0.35438292475977645,-0.3039564918309724,-0.36744650103116894
1420,-0.35351763752517035,-0.3039564918309724,-0.36744650103116894
1421,-0.35789850914210036,-0.3039564918309724,-0.36744650103116894
1422,-0.35809065438875676,-0.3039564918309724,-0.36744650103116894
1423,-0.3556189830001085,-0.3039564918309724,-0.36744650103116894
1424,-0.3455145201014043,-0.3039564918309724,-0.36744650103116894
1425,-0.3504139777722744,-0.3039564918309724,-0.36744650103116894
1426,-0.3505411393207929,-0.3039564918309724,-0.36744650103116894
1427,-0.34269275719465353,-0.3039564918309724,-0.36744650103116894
1428,-0.3500736497401878,-0.3039564918309724,-0.36744650103116894
1429,-0.35517731791346,-0.3039564918309724,-0.36744650103116894
1430,-0.3381649954853352,-0.3039564918309724,-0.36744650103116894
1431,-0.3331319506064044,-0.3039564918309724,-0.36744650103116894
1432,-0.33865180162488995,-0.3039564918309724,-0.36744650103116894
1433,-0.3499808950247791,-0.3039564918309724,-0.36744650103116894
1434,-0.35664396369007156,-0.3039564918309724,-0.36744650103116894
1435,-0.3503357940696894,-0.3039564918309724,-0.36744650103116894
1436,-0.34615146915710077,-0.3039564918309724,-0.36744650103116894
1437,-0.34289111674105527,-0.3039564918309724,-0.36744650103116894
1438,-0.3535235476446629,-0.3039564918309724,-0.36744650103116894
1439,-0.3591744161466881,-0.3039564918309724,-0.36744650103116894
1440,-0.3494255970883961,-0.3039564918309724,-0.36744650103116894
1441,-0.34772744773134934,-0.3039564918309724,-0.36744650103116894
1442,-0.3407194245932495,-0.3039564918309724,-0.36744650103116894
1443,-0.3469115602222066,-0.3039564918309724,-0.36744650103116894
1444,-0.3452290719633939,-0.3039564918309724,-0.36744650103116894
1445,-0.34151486762522254,-0.30394981378662356,-0.3674400877685235
1446,-0.3436735598926179,-0.30394981378662356,-0.3674400877685235
1447,-0.33696020228966483,-0.30394981378662356,-0.3674400877685235
1448,-0.33851727185051744,-0.30394981378662356,-0.3674400877685235
1449,-0.33641313548612883,-0.30394981378662356,-0.3674400877685235
1450,-0.35364207831559097,-0.30394981378662356,-0.3674400877685235
1451,-0.35107892809091706,-0.30394981378662356,-0.3674400877685235
1452,-0.3516558697399116,-0.30394981378662356,-0.3674400877685235
1453,-0.3448196605489525,-0.30394981378662356,-0.3674400877685235
1454,-0.345012075300113,-0.30394981378662356,-0.3674400877685235
1455,-0.3419183257928672,-0.30394981378662356,-0.3674400877685235
1456,-0.34831345790035895,-0.30394981378662356,-0.3674400877685235
1457,-0.3536936678511382,-0.30394981378662356,-0.3674400877685235
1458,-0.3485825876225804,-0.30394981378662356,-0.3674400877685235
1459,-0.3473961884915896,-0.30394981378662356,-0.3674400877685235
1460,-0.3489279413366377,-0.30394981378662356,-0.3674400877685235
1461,-0.3537595937087486,-0.30394981378662356,-0.3674400877685235
1462,-0.34771209603165715,-0.30394981378662356,-0.3674400877685235
1463,-0.3582238546604366,-0.30394981378662356,-0.3674400877685235
1464,-0.34643160333160966,-0.30394981378662356,-0.3674400877685235
